Suburb,Address,Price,Bedrooms,Bathrooms,Parkings
chatswood,2001/11 Railway Street CHATSWOOD NSW 2067,1300,3,2,2
chatswood,119 Fontaine Street CHATSWOOD NSW 2067,1250,3,1,2
chatswood,53 Bellevue CHATSWOOD NSW 2067,1200,4,3,
chatswood,14/1A Albert Avenue CHATSWOOD NSW 2067,1200,3,2,2
chatswood,S2602/1 Post Office Lane CHATSWOOD NSW 2067,1200,2,2,1
chatswood,243 Fullers Road CHATSWOOD NSW 2067,1190,4,2,2
chatswood,243 Fullers Road CHATSWOOD NSW 2067,1190,4,2,2
chatswood,80 Beaconsfield Rd CHATSWOOD NSW 2067,1180,5,3,1
chatswood,209/11 Railway St CHATSWOOD NSW 2067,1150,3,2,1
chatswood,209/11 Railway Street CHATSWOOD NSW 2067,1150,3,2,1
chatswood,905/33 Devonshire Street CHATSWOOD NSW 2067,1125,3,2,2
chatswood,503/58 Neridah Street CHATSWOOD NSW 2067,1100,3,2,1
chatswood,46A Hawthorne Avenue CHATSWOOD NSW 2067,1100,4,3,1
chatswood,191/1 Katherine Street CHATSWOOD NSW 2067,1170,3,2,2
chatswood,15-18/153 Victoria Avenue CHATSWOOD NSW 2067,1095,3,2,2
chatswood,1907/8 Brown Street CHATSWOOD NSW 2067,1050,3,2,2
chatswood,1610/8 Brown Street CHATSWOOD NSW 2067,,3,2,2
chatswood,2A Help Street CHATSWOOD NSW 2067,1000,3,2,2
chatswood,807/2b help street CHATSWOOD NSW 2067,950,1,1,1
chatswood,508/88 Archer Street CHATSWOOD NSW 2067,950,1,1,
chatswood,2/7 Kirk Street CHATSWOOD NSW 2067,950,3,2,1
chatswood,151A Greville Street CHATSWOOD NSW 2067,950,3,2,2
chatswood,32/7 Freeman Road CHATSWOOD NSW 2067,,3,2,2
chatswood,1 Katherine Street CHATSWOOD NSW 2067,900,2,2,1
chatswood,CHATSWOOD NSW 2067,900,3,1,1
chatswood,14/153 Victoria Avenue CHATSWOOD NSW 2067,895,2,2,1
chatswood,1A James Street CHATSWOOD NSW 2067,880,3,2,2
chatswood,16/2 Eddy Road CHATSWOOD NSW 2067,880,3,2,1
chatswood,902/438 Victoria Avenue CHATSWOOD NSW 2067,880,2,2,1
chatswood,27/7 Freeman Road CHATSWOOD NSW 2067,,3,2,2
chatswood,00 Help Street CHATSWOOD NSW 2067,850,1,1,
chatswood,Help Street CHATSWOOD NSW 2067,850,1,1,1
chatswood,710/38C Albert Avenue CHATSWOOD NSW 2067,850,2,2,1
chatswood,1506/69 Albert Ave CHATSWOOD NSW 2067,850,2,2,1
chatswood,00 Help Street CHATSWOOD NSW 2067,850,1,1,1
chatswood,00 Help Street CHATSWOOD NSW 2067,850,1,1,1
chatswood,G3203/438 Victoria Avenue CHATSWOOD NSW 2067,,2,2,1
chatswood,G702/438 Victoria Avenue CHATSWOOD NSW 2067,835,2,2,1
chatswood,167/1 Katherine Street CHATSWOOD NSW 2067,820,2,2,1
chatswood,33 Devonshire  Street CHATSWOOD NSW 2067,,2,2,1
chatswood,544 Pacific Highway CHATSWOOD NSW 2067,800,2,2,1
chatswood,702/10 Freeman CHATSWOOD NSW 2067,800,2,2,1
chatswood,2305/2A Help Street CHATSWOOD NSW 2067,795,2,2,1
chatswood,12/1 Bowen Street CHATSWOOD NSW 2067,790,3,2,2
chatswood,7/4-6 Ellis Street CHATSWOOD NSW 2067,785,2,2,1
chatswood,21/882 Pacific Highway CHATSWOOD NSW 2067,780,3,2,1
chatswood,6/238 Victoria  Avenue CHATSWOOD NSW 2067,780,3,2,1
chatswood,B523/2B Help Street CHATSWOOD NSW 2067,,2,2,1
chatswood,617/2B Help Street CHATSWOOD NSW 2067,750,2,2,1
chatswood,805/2A Help Street CHATSWOOD NSW 2067,750,2,2,1
chatswood,801/438 Victoria Avenue CHATSWOOD NSW 2067,,2,2,1
chatswood,1309/2B Help Street CHATSWOOD NSW 2067,740,2,2,1
chatswood,Level 7  46/14 Brown Street CHATSWOOD NSW 2067,725,2,2,1
chatswood,46/14 - 16 Freeman Road CHATSWOOD NSW 2067,,2,2,1
chatswood,A102/2A Help Street CHATSWOOD NSW 2067,,2,1,1
chatswood,3/269 Victoria Ave CHATSWOOD NSW 2067,,2,2,1
chatswood,2905/69 Albert Avenue CHATSWOOD NSW 2067,,1,1,1
chatswood,307/544 Pacific Highway CHATSWOOD NSW 2067,700,2,2,1
chatswood,1 Katherine Street CHATSWOOD NSW 2067,695,1,1,1
chatswood,13/14 - 16 Freeman Road CHATSWOOD NSW 2067,,2,2,1
chatswood,12/18 Jacques Street CHATSWOOD NSW 2067,680,2,2,1
chatswood,12/153 Victoria Avenue CHATSWOOD NSW 2067,675,1,1,1
chatswood,9/814 Pacific Highway CHATSWOOD NSW 2067,675,2,2,1
chatswood,4/61-63 Hercules Street CHATSWOOD NSW 2067,670,2,1,1
chatswood,9/43-45 Johnson Street CHATSWOOD NSW 2067,665,2,1,1
chatswood,18/621 Pacific Highway CHATSWOOD NSW 2067,,2,2,1
chatswood,2402/7 Railway Street CHATSWOOD NSW 2067,660,1,1,1
chatswood,177/809 Pacific Highway CHATSWOOD NSW 2067,650,1,1,1
chatswood,2807/438 Victoria  Avenue CHATSWOOD NSW 2067,650,1,1,
chatswood,67/1 Katherine Street CHATSWOOD NSW 2067,,1,1,1
chatswood,809-811 Pacific Highway CHATSWOOD NSW 2067,650,1,1,
chatswood,11/75 Stanley Street CHATSWOOD NSW 2067,650,2,2,1
chatswood,41/552 Pacific Highway CHATSWOOD NSW 2067,,2,2,1
chatswood,8/153 Victoria Avenue CHATSWOOD NSW 2067,650,1,1,1
chatswood,806/9 Railway Street CHATSWOOD NSW 2067,640,1,1,1
chatswood,28/38-40 Archer Street CHATSWOOD NSW 2067,631,2,1,1
chatswood,2102/438 Victoria Avenue CHATSWOOD NSW 2067,620,1,1,
chatswood,9/54 Anderson Street CHATSWOOD NSW 2067,620,3,1,1
chatswood,1202/8 Brown Street CHATSWOOD NSW 2067,615,1,1,1
chatswood,18/25-29 Devonshire Street CHATSWOOD NSW 2067,600,2,1,1
chatswood,102/31 Bertram Street CHATSWOOD NSW 2067,595,1,1,1
chatswood,1001/37 Victor  Street CHATSWOOD NSW 2067,595,1,1,1
chatswood,27/1 Katherine Street CHATSWOOD NSW 2067,600,1,1,1
chatswood,5XX/2B Help  Street CHATSWOOD NSW 2067,,1,1,1
chatswood,5/233 Victoria Avenue CHATSWOOD NSW 2067,590,2,1,1
chatswood,8-12 Sutherland Road CHATSWOOD NSW 2067,580,2,1,1
chatswood,1011/8 Brown Street CHATSWOOD NSW 2067,580,1,1,1
chatswood,3/19 Goodchap Road CHATSWOOD NSW 2067,,2,2,1
chatswood,8/25-29 Devonshire Street CHATSWOOD NSW 2067,,2,1,1
chatswood,11/882 Pacific Highway CHATSWOOD NSW 2067,580,2,1,1
chatswood,51/1 Day Street CHATSWOOD NSW 2067,575,1,1,1
chatswood,10/129 Victoria Ave CHATSWOOD NSW 2067,575,1,1,1
chatswood,60 Millwood Ave CHATSWOOD NSW 2067,570,2,1,1
chatswood,CHATSWOOD NSW 2067,570,1,1,1
chatswood,16/892 Pacific Highway CHATSWOOD NSW 2067,565,2,1,1
chatswood,1015/2A Help Street CHATSWOOD NSW 2067,560,1,1,1
chatswood,6/802 Pacific Highway CHATSWOOD NSW 2067,,2,1,1
chatswood,2 Parkside Lane CHATSWOOD NSW 2067,550,1,1,1
chatswood,809 - 811 Pacific Hwy CHATSWOOD NSW 2067,550,1,1,
chatswood,24/14 - 16 Freeman Road CHATSWOOD NSW 2067,,1,1,1
chatswood,59/7 - 13  Ellis Street CHATSWOOD NSW 2067,550,1,1,1
chatswood,1309/2A Help Street CHATSWOOD NSW 2067,550,1,1,1
chatswood,9--/2A Help st CHATSWOOD NSW 2067,550,1,1,
chatswood,1/638 Pacific Highway CHATSWOOD NSW 2067,,2,1,
chatswood,1/20 Moriarty Road CHATSWOOD NSW 2067,540,2,1,1
chatswood,Upper 22 Hawthorne Avenue CHATSWOOD NSW 2067,540,2,1,
chatswood,1112/8 Brown Street CHATSWOOD NSW 2067,,1,1,
chatswood,28/7 Freeman Road CHATSWOOD NSW 2067,535,1,1,1
chatswood,40/809 Pacific Highway CHATSWOOD NSW 2067,,1,1,
chatswood,4/240 Victoria Ave CHATSWOOD NSW 2067,525,2,1,1
chatswood,9-10/153 Victoria Avenue CHATSWOOD NSW 2067,525,,1,
chatswood,406A/28 Whitton Road CHATSWOOD NSW 2067,,1,1,1
chatswood,6/859 Pacific Highway CHATSWOOD NSW 2067,500,2,1,
chatswood,47 Neridah St CHATSWOOD NSW 2067,,,,
chatswood,1611A/2A Help Street CHATSWOOD NSW 2067,500,1,1,
chatswood,31/43 Johnson Street CHATSWOOD NSW 2067,500,1,1,1
chatswood,9/854 Pacific Highway CHATSWOOD NSW 2067,500,2,1,
chatswood,6D/8-12 Sutherland Rd CHATSWOOD NSW 2067,500,1,1,1
chatswood,9 & 10/153 Victoria Avenue CHATSWOOD NSW 2067,495,,1,
chatswood,6/2 Fehon Road CHATSWOOD NSW 2067,450,1,1,1
chatswood,105A/2A Help Street CHATSWOOD NSW 2067,420,,1,
chatswood,31/5 Help Street CHATSWOOD NSW 2067,410,1,1,
chatswood,7/5 Help Street CHATSWOOD NSW 2067,,,1,
chatswood,5 Help Street CHATSWOOD NSW 2067,395,1,2,
chatswood,392 Penshurst Street CHATSWOOD NSW 2067,300,1,1,
chatswood,282 & 284 Victoria Avenue CHATSWOOD NSW 2067,400,50,50,1
chatswood,4G/3 Help Street CHATSWOOD NSW 2067,50,,,1
chatswood,1 Cambridge Lane CHATSWOOD NSW 2067,160,,,1
chatswood,32/17 Septimus St CHATSWOOD NSW 2067,,3,2,2
chatswood,10 Kooba Ave CHATSWOOD NSW 2067,1580,4,2,3
chatswood,909/7 Railway Street CHATSWOOD NSW 2067,900,2,2,1
chatswood,1605/1 Cambridge Lane CHATSWOOD NSW 2067,890,2,2,1
chatswood,35 Archer Street CHATSWOOD NSW 2067,820,2,1,2
chatswood,524-542 Pacific Highway CHATSWOOD NSW 2067,710,2,1,1
chatswood,205/9 Railway Street CHATSWOOD NSW 2067,640,1,1,1
chatswood,12/882 Pacific hwy CHATSWOOD NSW 2067,620,2,1,1
chatswood,102/31 Bertram Street CHATSWOOD NSW 2067,595,1,1,1
chatswood,11/88 Albert Avenue CHATSWOOD NSW 2067,555,1,1,1
chatswood,3/407 Mowbray Road CHATSWOOD NSW 2067,485,1,1,1
chatswood,6/794 Pacific Highway CHATSWOOD NSW 2067,485,1,1,1
ashfield,406/1 Victoria Street ASHFIELD NSW 2131,560,1,1,1
ashfield,G07/1 Victoria St ASHFIELD NSW 2131,575,1,1,1
ashfield,12/61-63 Frederick Street ASHFIELD NSW 2131,,3,1,1
ashfield,B101/11-13 Hercules Street ASHFIELD NSW 2131,,1,1,1
ashfield,43 Service Avenue ASHFIELD NSW 2131,820,3,2,4
ashfield,1/90 Victoria Street ASHFIELD NSW 2131,600,2,1,1
ashfield,3/53 Gower Street ASHFIELD NSW 2131,550,2,1,1
ashfield,18/371-377 Liverpool Road ASHFIELD NSW 2131,530,1,1,1
ashfield,4/37 Alt Street ASHFIELD NSW 2131,,3,2,2
ashfield,9/2A Brown Street ASHFIELD NSW 2131,670,2,2,1
ashfield,143/18-20 Knocklayde Street ASHFIELD NSW 2131,650,3,2,2
ashfield,10/40-42 Chandos Street ASHFIELD NSW 2131,630,2,2,1
ashfield,17a Clissold Street ASHFIELD NSW 2131,580,3,1,1
ashfield,207/11-13 Hercules Street ASHFIELD NSW 2131,535,1,1,1
ashfield,38/5 Benalla Avenue ASHFIELD NSW 2131,520,2,1,1
ashfield,5/122 Frederick Street ASHFIELD NSW 2131,400,1,1,1
ashfield,10/62 Elizabeth Street ASHFIELD NSW 2131,400,1,1,1
ashfield,1/21 Alma Street ASHFIELD NSW 2131,320,1,,
ashfield,4/102 Bland Street ASHFIELD NSW 2131,300,1,1,
ashfield,11-13 Hercules Street ASHFIELD NSW 2131,50,,,1
ashfield,ASHFIELD NSW 2131,,4,1,
ashfield,263 Liverpool Road ASHFIELD NSW 2131,1500,10,2,
ashfield,133 Norton Street ASHFIELD NSW 2131,970,4,2,1
ashfield,40 Henry Street ASHFIELD NSW 2131,870,3,1,1
ashfield,13 Yabsley Avenue ASHFIELD NSW 2131,795,4,2,
ashfield,198 Liverpool Road ASHFIELD NSW 2131,770,1,1,1
ashfield,160/18-20 Knocklayde Street ASHFIELD NSW 2131,690,3,2,2
ashfield,93 Frederick Street ASHFIELD NSW 2131,675,3,1,1
ashfield,58 Arthur Street ASHFIELD NSW 2131,670,3,1,
ashfield,144 Elizabeth St ASHFIELD NSW 2131,650,2,1,1
ashfield,5/26 Pembroke Street ASHFIELD NSW 2131,,3,2,1
ashfield,144 Elizabeth St ASHFIELD NSW 2131,650,2,1,1
ashfield,5 Alexandra Street ASHFIELD NSW 2131,650,3,1,1
ashfield,109/268-270 Liverpool Road ASHFIELD NSW 2131,650,2,1,1
ashfield,4/43-47 Orpington Street ASHFIELD NSW 2131,630,2,2,1
ashfield,7/19-21 Orpington Street ASHFIELD NSW 2131,620,3,1,1
ashfield,13/32 Alt Street ASHFIELD NSW 2131,620,3,1,1
ashfield,29 Joseph St ASHFIELD NSW 2131,590,3,1,
ashfield,112/270 Liverpool Road ASHFIELD NSW 2131,590,2,1,1
ashfield,15a Milton Street ASHFIELD NSW 2131,590,2,1,
ashfield,36A Tintern Road ASHFIELD NSW 2131,580,2,1,
ashfield,806/168 Liverpool Road Ashfield ASHFIELD NSW 2131,580,1,1,1
ashfield,1/56 Elizabeth Street ASHFIELD NSW 2131,580,2,1,1
ashfield,2/63 Queen Street ASHFIELD NSW 2131,570,2,1,
ashfield,1//104 Bland ASHFIELD NSW 2131,570,3,1,1
ashfield,209/268-270 Liverpool Road ASHFIELD NSW 2131,,2,1,1
ashfield,87/18-20 Knocklayde Street ASHFIELD NSW 2131,560,2,2,1
ashfield,106/18-20 Knocklayde Street ASHFIELD NSW 2131,550,2,2,1
ashfield,49/16-18 Brunswick Parade  Parade ASHFIELD NSW 2131,550,2,2,1
ashfield,21 /403  liverpool road ASHFIELD NSW 2131,,2,1,1
ashfield,6/1 Orchard Crescent ASHFIELD NSW 2131,550,2,2,1
ashfield,9/6 Chandos Street ASHFIELD NSW 2131,550,2,1,1
ashfield,8/132 Victoria Street ASHFIELD NSW 2131,,2,1,1
ashfield,1/115 Alt Street ASHFIELD NSW 2131,550,3,1,1
ashfield,1/23 King  Street ASHFIELD NSW 2131,540,2,1,1
ashfield,2/19 A'beckett Avenue ASHFIELD NSW 2131,,2,1,
ashfield,503/168 Liverpool Rd ASHFIELD NSW 2131,540,1,1,1
ashfield,39/1 Brown Street ASHFIELD NSW 2131,530,1,1,
ashfield,3/4 Murrell Street ASHFIELD NSW 2131,530,2,1,1
ashfield,46 Queen street ASHFIELD NSW 2131,550,3,1,
ashfield,1/ 157 Norton Street ASHFIELD NSW 2131,520,2,1,
ashfield,4/99 Bland  Street ASHFIELD NSW 2131,520,2,1,1
ashfield,12/25 Orpington street ASHFIELD NSW 2131,505,2,1,1
ashfield,4/98 Alt  Street ASHFIELD NSW 2131,500,2,1,
ashfield,10/28A Henry Street ASHFIELD NSW 2131,500,2,1,1
ashfield,5 Ormond Street ASHFIELD NSW 2131,500,2,1,
ashfield,1/ 7 Brunswick Parade ASHFIELD NSW 2131,500,2,1,1
ashfield,1/99 Milton St ASHFIELD NSW 2131,490,2,1,1
ashfield,3/36 Robert Street ASHFIELD NSW 2131,490,2,1,1
ashfield,2/ 6 Queen Street ASHFIELD NSW 2131,490,2,1,1
ashfield,1/3 Chandos Street ASHFIELD NSW 2131,485,2,1,
ashfield,12/37 Ormond Street ASHFIELD NSW 2131,485,2,1,
ashfield,2/107 Bland Street ASHFIELD NSW 2131,485,3,1,
ashfield,2/39 Alt Street ASHFIELD NSW 2131,480,2,1,2
ashfield,Unit 6/116 Norton St ASHFIELD NSW 2131,480,2,1,1
ashfield,5/421 Liverpool Rd ASHFIELD NSW 2131,480,2,1,1
ashfield,15/49-53 Liverpool Road ASHFIELD NSW 2131,480,2,1,1
ashfield,1//6 Cecil ASHFIELD NSW 2131,470,2,1,1
ashfield,6/116 Norton Street ASHFIELD NSW 2131,470,2,1,1
ashfield,1//9 Cecil Street ASHFIELD NSW 2131,460,2,1,1
ashfield,10//42 John Street ASHFIELD NSW 2131,460,2,1,1
ashfield,4/19 Church Street ASHFIELD NSW 2131,450,2,1,1
ashfield,1/5 Henry Street ASHFIELD NSW 2131,450,2,1,1
ashfield,2/18 Orpington Street ASHFIELD NSW 2131,,2,1,1
ashfield,2/ 106 Elizabeth Street ASHFIELD NSW 2131,440,1,1,
ashfield,1/1 Blackwood Avenue ASHFIELD NSW 2131,430,2,1,
ashfield,27/7A Bruce Street ASHFIELD NSW 2131,430,1,1,1
ashfield,13/12 The Avenue ASHFIELD NSW 2131,420,1,1,
ashfield,3/31 Arthur Street ASHFIELD NSW 2131,415,1,1,1
ashfield,4/417 Liverpool Road ASHFIELD NSW 2131,390,2,1,1
ashfield,16/12 Cecil Street ASHFIELD NSW 2131,390,1,1,1
ashfield,1/48 Norton Street ASHFIELD NSW 2131,370,,1,1
ashfield,12/102 Bland  Street ASHFIELD NSW 2131,360,1,1,
ashfield,3/5 Ormond Street ASHFIELD NSW 2131,330,1,1,
ashfield,11/ 86 Alt Street ASHFIELD NSW 2131,,1,1,1
ashfield,9/102 Bland Street ASHFIELD NSW 2131,320,1,1,
ashfield,17/23 A'Beckett Avenue ASHFIELD NSW 2131,320,1,1,
ashfield,32/ 11 Church Street ASHFIELD NSW 2131,300,1,1,1
ashfield,1-5/5 Ormond Street ASHFIELD NSW 2131,295,1,1,
ashfield,7/ 5 Knox Street ASHFIELD NSW 2131,280,1,1,1
ashfield,3/22 Norton Street ASHFIELD NSW 2131,220,1,,
ashfield,9/22 Norton Street ASHFIELD NSW 2131,220,1,,
ashfield,3/37 Liverpool Road ASHFIELD NSW 2131,210,1,1,
ashfield,3B/6 Webbs Avenue ASHFIELD NSW 2131,210,1,1,
ashfield,168 Liverpool Road ASHFIELD NSW 2131,60,1,1,2
ashfield,2A Brown Street ASHFIELD NSW 2131,39,,,1
ashfield,2 Brown Street ASHFIELD NSW 2131,35,,,1
ashfield,6/120 Frederick Street ASHFIELD NSW 2131,430,2,1,1
ashfield,9/62 Elizabeth Street ASHFIELD NSW 2131,370,1,1,1
ashfield,19/11 Church Street ASHFIELD NSW 2131,300,1,1,1
ashfield,8/60 Victoria Street ASHFIELD NSW 2131,595,2,1,1
ashfield,305/168 Liverpool Road ASHFIELD NSW 2131,570,2,1,1
ashfield,102 Frederick Street ASHFIELD NSW 2131,550,2,1,1
ashfield,2/49 Thomas Street ASHFIELD NSW 2131,415,1,1,1
ashfield,18/8-10 Pembroke Street ASHFIELD NSW 2131,317,,1,
ashfield,10/8 Pembroke ASHFIELD NSW 2131,285,,1,
sydney,21 Barangaroo Avenue SYDNEY NSW 2000,2500,2,2,2
sydney,62/3 Macquarie Street SYDNEY NSW 2000,1400,2,2,1
sydney,51 Windmill St SYDNEY NSW 2000,1300,3,1,
sydney,183 Kent Street SYDNEY NSW 2000,1250,2,2,1
sydney,4807/101 Bathurst St SYDNEY NSW 2000,1100,1,1,1
sydney,1901/11 Alberta Street SYDNEY NSW 2000,1095,2,2,
sydney,222 Sussex St SYDNEY NSW 2000,1050,2,2,1
sydney,1704/129 Harrington Street SYDNEY NSW 2000,1015,1,1,1
sydney,2044/53 Tumbalong Boulevard SYDNEY NSW 2000,1000,2,2,1
sydney,Level 23/91 Liverpool Street SYDNEY NSW 2000,980,2,2,1
sydney,501/45  Shelley Street SYDNEY NSW 2000,900,2,2,1
sydney,3610/101  Bathurst 101 SYDNEY NSW 2000,900,1,1,
sydney,SYDNEY NSW 2000,,1,1,1
sydney,222 Sussex Street SYDNEY NSW 2000,880,2,2,1
sydney,3412/101 Bathurst Street SYDNEY NSW 2000,825,1,1,
sydney,129 Harrington St SYDNEY NSW 2000,810,1,1,1
sydney,802/188 Day Street SYDNEY NSW 2000,,2,2,1
sydney,420 Pitt Street SYDNEY NSW 2000,760,1,1,
sydney,129 Harrington Street SYDNEY NSW 2000,720,1,1,
sydney,Level 4/298 Sussex Street SYDNEY NSW 2000,720,1,1,1
sydney,38 Bridge Street SYDNEY NSW 2000,715,1,1,
sydney,603/174 Goulburn Street SYDNEY NSW 2000,675,1,1,1
sydney,S612/35  Shelley Street SYDNEY NSW 2000,630,1,1,
sydney,4615/101 Bathurst st SYDNEY NSW 2000,580,1,1,
sydney,30/155 Macquarie Street SYDNEY NSW 2000,3500,3,2,2
sydney,127 Kent St SYDNEY NSW 2000,,2,2,1
sydney,Level 11  N1103/33 Ultimo Street SYDNEY NSW 2000,1350,3,2,2
sydney,Level 43/101 Bathurst Street SYDNEY NSW 2000,1300,2,2,1
sydney,171 Gloucester Street SYDNEY NSW 2000,1200,1,1,1
sydney,127 Kent  Street SYDNEY NSW 2000,1160,1,1,1
sydney,12/3 Macquarie Street SYDNEY NSW 2000,1250,1,1,1
sydney,68 Market Street SYDNEY NSW 2000,,2,2,
sydney,Level 3  N302/33 Ultimo Road SYDNEY NSW 2000,950,2,2,1
sydney,129 Harrington Street SYDNEY NSW 2000,,1,1,1
sydney,5 York Street SYDNEY NSW 2000,840,1,1,
sydney,129 Harrington St SYDNEY NSW 2000,,1,1,
sydney,187 Kent St SYDNEY NSW 2000,,1,1,
sydney,SYDNEY NSW 2000,,1,1,
sydney,38 Bridge Street SYDNEY NSW 2000,715,1,1,
sydney,310/188 Day Street SYDNEY NSW 2000,700,1,1,
sydney,902/11 Alberta Street SYDNEY NSW 2000,620,1,1,
sydney,91-95 Liverpool Street SYDNEY NSW 2000,620,1,1,
sydney,38 Bridge St SYDNEY NSW 2000,,1,1,
sydney,230/298 Sussex Street SYDNEY NSW 2000,,1,1,
sydney,271/27 Park Street SYDNEY NSW 2000,,1,1,
sydney,127 Kent Street SYDNEY NSW 2000,1400,2,2,1
sydney,1802/281 Elizabeth Street SYDNEY NSW 2000,995,2,2,1
sydney,45/515 Kent Street SYDNEY NSW 2000,845,2,2,1
sydney,197 Castlereagh Street SYDNEY NSW 2000,830,2,2,
sydney,35 Shelley Street SYDNEY NSW 2000,770,1,1,
sydney,38 Bridge  Street SYDNEY NSW 2000,650,1,1,
sydney,365 Kent Street SYDNEY NSW 2000,630,1,1,
sydney,298-300 Sussex Stree Sussex Street SYDNEY NSW 2000,625,1,1,
sydney,23 Shelley Street SYDNEY NSW 2000,600,1,1,
sydney,33/361 kent st SYDNEY NSW 2000,550,1,1,
sydney,155 Kent  Street SYDNEY NSW 2000,2300,3,3,2
sydney,121 Kent Street SYDNEY NSW 2000,1900,4,2,
sydney,5210/91-95 Liverpool St SYDNEY NSW 2000,1540,3,2,2
sydney,301/157 Liverpool Street SYDNEY NSW 2000,,2,2,1
sydney,183 Kent St SYDNEY NSW 2000,,2,2,1
sydney,127 Kent St SYDNEY NSW 2000,1100,2,2,1
sydney,703/185-211 Liverpool Street SYDNEY NSW 2000,995,2,2,1
sydney,3103/91 Liverpool St SYDNEY NSW 2000,980,2,2,1
sydney,3305/101 Bathurst St SYDNEY NSW 2000,,1,1,1
sydney,187 Kent Street SYDNEY NSW 2000,,1,1,
sydney,Level 10/28 Harbour Street SYDNEY NSW 2000,835,2,2,
sydney,222 Sussex St SYDNEY NSW 2000,810,2,2,
sydney,45 Shelley Street SYDNEY NSW 2000,770,1,1,
sydney,85-87 Kent  Street SYDNEY NSW 2000,730,1,1,
sydney,2611/91 Liverpool Street SYDNEY NSW 2000,720,1,1,1
sydney,709/710-722 George Street SYDNEY NSW 2000,630,1,1,
sydney,37-43 King Street SYDNEY NSW 2000,625,1,1,
sydney,37-43 King Street SYDNEY NSW 2000,615,1,1,
sydney,Level 9/298 Sussex Street SYDNEY NSW 2000,610,1,1,
sydney,37-43 King Street SYDNEY NSW 2000,600,1,1,
sydney,132 Sussex Street SYDNEY NSW 2000,540,1,1,
sydney,902/188 Day Street SYDNEY NSW 2000,1080,2,2,1
sydney,3405/68-70 Market Street SYDNEY NSW 2000,900,1,1,1
sydney,710 George St SYDNEY NSW 2000,60,,,1
sydney,Windsor on Kent  365 KENT STREET SYDNEY NSW 2000,980,2,2,1
sydney,Windsor on Kent  365 KENT STREET SYDNEY NSW 2000,930,2,2,1
sydney,909/33 Ultimo Road SYDNEY NSW 2000,715,1,1,
sydney,Windsor on Kent  365 KENT STREET SYDNEY NSW 2000,700,1,1,
sydney,19 Hickson Road SYDNEY NSW 2000,3500,3,3,2
sydney,17a Hickson Road SYDNEY NSW 2000,1900,3,2,2
sydney,19 Hickson Road SYDNEY NSW 2000,1750,2,3,1
sydney,1 Pottinger Street SYDNEY NSW 2000,1300,2,2,1
sydney,50 Murray Street SYDNEY NSW 2000,1250,2,2,
sydney,125/416 Pitt Street SYDNEY NSW 2000,1200,3,2,2
sydney,4711/91-95 Liverpool Street SYDNEY NSW 2000,1060,2,2,1
sydney,289-295 Sussex Street SYDNEY NSW 2000,900,2,2,1
sydney,203/158-166 DAY STREET SYDNEY NSW 2000,800,2,2,
sydney,123/336 Sussex Street SYDNEY NSW 2000,795,2,1,
sydney,69/361 Kent Street SYDNEY NSW 2000,675,,1,
sydney,Level 4  48/25 Market Street SYDNEY NSW 2000,650,1,1,
sydney,1009/718  George Street SYDNEY NSW 2000,630,1,1,
sydney,2311/91 LIVERPOOL STREET SYDNEY NSW 2000,590,,1,
sydney,84/359-361 Pitt Street SYDNEY NSW 2000,450,,1,
sydney,91  Liverpool St SYDNEY NSW 2000,90,,,1
sydney,Lv 25/591 George Street SYDNEY NSW 2000,,2,2,1
sydney,28 Harbour Street SYDNEY NSW 2000,,2,2,1
sydney,Level 10/197-199 Castlereagh Street SYDNEY NSW 2000,,1,1,
sydney,63/359 Pitt Street SYDNEY NSW 2000,,,1,
sydney,28 B / 171 Gloucester Street SYDNEY NSW 2000,5450,4,4,3
sydney,SYDNEY NSW 2000,3900,6,5,2
sydney,94 Kent Street SYDNEY NSW 2000,,6,5,2
sydney,SYDNEY NSW 2000,3500,4,3,2
sydney,8 Central Park Avenue SYDNEY NSW 2000,2500,2,2,2
sydney,38/155 Macquarie Street SYDNEY NSW 2000,2500,3,2,2
sydney,1502/157 Liverpool Street SYDNEY NSW 2000,1900,2,2,1
sydney,Level 27/187 Liverpool Street SYDNEY NSW 2000,1950,3,2,2
sydney,30 Merriman Street SYDNEY NSW 2000,1800,3,2,
sydney,4201/101 BSTHURST ST SYDNEY NSW 2000,1700,3,2,1
sydney,7 Macquarie St SYDNEY NSW 2000,1650,2,1,1
sydney,C1001/87 Bay Street  Glebe SYDNEY NSW 2000,1550,3,2,1
sydney,SYDNEY NSW 2000,1500,2,1,
sydney,183 Kent Street SYDNEY NSW 2000,1450,2,2,2
sydney,85/308 Pitt Street SYDNEY NSW 2000,1350,3,2,1
sydney,4302/101 Bathurst Street SYDNEY NSW 2000,1300,2,2,1
sydney,59 Windmill Street SYDNEY NSW 2000,1300,3,1,1
sydney,168 Kent SYDNEY NSW 2000,1300,2,2,1
sydney,137/361 Kent  Street SYDNEY NSW 2000,1250,2,2,2
sydney,SYDNEY NSW 2000,,2,2,1
sydney,197 Castlereagh Street SYDNEY NSW 2000,1250,2,2,1
sydney,2806/148 Elizabeth Street SYDNEY NSW 2000,1200,3,2,1
sydney,36/1 Macquarie Street SYDNEY NSW 2000,1200,1,1,1
sydney,Level 16/398 Pitt Street SYDNEY NSW 2000,1150,3,2,1
sydney,419/303-307 Castlereagh Street SYDNEY NSW 2000,1125,2,2,1
