Suburb,Address,Price,Bedrooms,Bathrooms,Parkings,Latitude,Longitude,Distance_to_CBD,Distance_to_station
sydney,SYDNEY NSW 2000,,1,1,,-33.86882,151.20929,563.6770614489866,845.4593861790182
sydney,1506/718 George Street SYDNEY NSW 2000,740,1,1,,-33.8703156,151.206924,323.9738557622232,1062.469924003224
sydney,SYDNEY NSW 2000,31,1,1,,-33.86882,151.20929,563.6770614489866,845.4593861790182
sydney,3113B/91 Liverpool Street SYDNEY NSW 2000,730,1,1,1,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,2611/91 Liverpool Street SYDNEY NSW 2000,720,1,1,1,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,3206/91-95 Liverpool SYDNEY NSW 2000,720,1,1,1,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,322/298 Sussex Street SYDNEY NSW 2000,700,1,1,,-33.8744278,151.204575,200.4322363096616,1566.0735661129802
sydney,352 Sussex Street SYDNEY NSW 2000,690,1,1,,-33.8764,151.204514,388.9914738229364,1773.0754272959125
sydney,810/127 Kent Street SYDNEY NSW 2000,690,1,1,,-33.86175,151.203552,1287.3635125402564,674.4918325387727
sydney,2--6/591  George Street SYDNEY NSW 2000,680,1,1,,-33.87742,151.205811,473.6367729461,1846.5557860513554
sydney,69/361 Kent Street SYDNEY NSW 2000,675,,1,,-33.8692741,151.20433,461.34652585241594,1068.654800478261
sydney,2102/91-95 Liverpool St SYDNEY NSW 2000,670,1,1,,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,1502/11 Alberta Street SYDNEY NSW 2000,,1,1,,-33.8777428,151.210556,653.7921406721554,1823.3803548718538
sydney,Level 16/352 Sussex Street SYDNEY NSW 2000,640,1,1,,-33.8764,151.204514,388.9914738229364,1773.0754272959125
sydney,343/303 Castlereagh SYDNEY NSW 2000,640,1,1,1,-33.87895,151.208313,673.8991335267854,1970.833243638973
sydney,Level 10/197-199 Castlereagh Street SYDNEY NSW 2000,,1,1,,-33.8737259,151.208786,254.9779119440041,1390.4753552747945
sydney,37-43 King Street SYDNEY NSW 2000,625,1,1,,-33.8689537,151.204269,496.60549348645156,1042.7258025070423
sydney,"4101/343-357 ""Century Tower"" Pitt Street SYDNEY NSW 2000",620,1,1,,-33.8705368,151.208252,351.52260030475816,1051.167453487315
sydney,298-304 Sussex Street SYDNEY NSW 2000,620,1,1,1,-33.8744164,151.204422,209.8915415522435,1570.1822152435268
sydney,L24/569 George St SYDNEY NSW 2000,620,1,1,,-33.8768272,151.2055,411.0102767746979,1790.68311635935
sydney,37-43 King Street SYDNEY NSW 2000,615,1,1,,-33.8689537,151.204269,496.60549348645156,1042.7258025070423
sydney,176/298 Sussex Street SYDNEY NSW 2000,605,1,1,,-33.8744278,151.204575,200.4322363096616,1566.0735661129802
sydney,37-43 King Street SYDNEY NSW 2000,600,1,1,,-33.8689537,151.204269,496.60549348645156,1042.7258025070423
sydney,2311/91 LIVERPOOL STREET SYDNEY NSW 2000,590,,1,,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,4116/101 Bathurst st SYDNEY NSW 2000,575,1,1,,-33.874527,151.206177,152.0109284951313,1528.1891828674725
sydney,3006/393 Pitt Street SYDNEY NSW 2000,570,,1,,-33.87721,151.207443,465.9762684047488,1791.6001446143187
sydney,38 Bridge Street SYDNEY NSW 2000,565,1,1,,-33.8632736,151.210678,1174.7859599379342,218.69442125960322
sydney,569-589 George Street SYDNEY NSW 2000,560,1,1,,-33.87023,151.206924,333.2193876357042,1053.5438826973145
sydney,286/27 Park Street SYDNEY NSW 2000,530,1,1,,-33.873188,151.208618,231.54216211741922,1333.6738453571807
sydney,Level 28/91  Liverpool Street SYDNEY NSW 2000,510,1,1,,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,213/27 Park Street SYDNEY NSW 2000,500,,1,,-33.8735466,151.2088,252.07807449524321,1370.5959662548808
sydney,525B/317 Castlereagh Street SYDNEY NSW 2000,470,,1,,-33.87916,151.2085,701.3901655081755,1992.0262935474532
sydney,172/27 Park Street SYDNEY NSW 2000,445,1,1,,-33.8735466,151.2088,252.07807449524321,1370.5959662548808
sydney,63/359 Pitt Street SYDNEY NSW 2000,,,1,,-33.8757057,151.207642,315.9597021970756,1624.127450261005
sydney,393 Pitt Street - CAR SPACE SYDNEY NSW 2000,330,1,1,1,-33.8674774,151.20697,634.976002548555,771.7903307781721
sydney,303 castlereagh SYDNEY NSW 2000,240,,,1,-33.8788261,151.208389,663.006309645275,1956.3650854550494
sydney,2 Bond Street SYDNEY NSW 2000,165,,,1,-33.8643761,151.207672,984.6197906264217,448.2553583104083
sydney,93/93  Liverpool Street SYDNEY NSW 2000,130,,,2,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,91  Liverpool St SYDNEY NSW 2000,90,,,1,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,336 Sussex St SYDNEY NSW 2000,85,,,1,-33.8755264,151.204727,292.48946937571986,1675.1418855162221
sydney,91   Liverpool Street SYDNEY NSW 2000,80,,,,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,101 Bathurst St SYDNEY NSW 2000,75,,,1,-33.874527,151.206177,152.0109284951313,1528.1891828674725
sydney,348 Sussex Street SYDNEY NSW 2000,75,,,,-33.8759346,151.2045,342.3918236426439,1724.8529279642892
sydney,710 George Street SYDNEY NSW 2000,70,,,,-33.8703079,151.206924,324.8049330371194,1061.6665934942355
sydney,533 Kent Street SYDNEY NSW 2000,60,1,1,1,-33.875515,151.205139,276.6676991862592,1661.4968886275005
sydney,343-357 Pitt Street SYDNEY NSW 2000,60,,,1,-33.87544,151.20755,285.8453810493422,1596.744440804926
sydney,2 Quay Street SYDNEY NSW 2000,60,,,1,-33.88017,151.203217,822.7621159729441,2207.5723403718457
sydney,303 Castlereagh st SYDNEY NSW 2000,60,,,1,-33.8788261,151.208389,663.006309645275,1956.3650854550494
sydney,336 Sussex Street SYDNEY NSW 2000,60,,,1,-33.8755379,151.2046,298.9640583245527,1680.3324622918947
sydney,289-295 SUSSEX STREET SYDNEY NSW 2000,55,,,2,-33.874424,151.203857,251.80620152177585,1591.4048992558442
sydney,101 Barthurst st SYDNEY NSW 2000,1350,2,2,1,-33.8746071,151.206116,160.7897939655367,1538.3052855555668
sydney,1105/50 Murray St SYDNEY NSW 2000,1000,2,2,1,-33.87093,151.197952,794.7138905172721,1599.2759209239596
sydney,3305/101 Bathurst St SYDNEY NSW 2000,975,1,1,1,-33.8746071,151.206116,160.7897939655367,1538.3052855555668
sydney,Two bedroo/188 Day Street SYDNEY NSW 2000,,2,2,1,-33.87509,151.203873,298.33210628744615,1658.644408163959
sydney,743-755 George Street SYDNEY NSW 2000,820,2,2,1,-33.88152,151.204269,943.1735465716399,2322.702610273298
sydney,608/168 Kent Street SYDNEY NSW 2000,800,1,1,1,-33.8758621,151.205444,306.3639289296868,1689.536754616747
sydney,909/33 Ultimo Road SYDNEY NSW 2000,715,1,1,,-33.8805733,151.203323,862.1863500505372,2246.9704506138196
sydney,607/188 Day Street SYDNEY NSW 2000,700,1,1,,-33.87509,151.203873,298.33210628744615,1658.644408163959
sydney,SYDNEY NSW 2000,756,1,1,1,-33.86573,151.207336,831.5596093176482,587.2525144521919
sydney,607./188 Day Street SYDNEY NSW 2000,700,1,1,,-33.87509,151.203873,298.33210628744615,1658.644408163959
sydney,148/298 Sussex Street SYDNEY NSW 2000,675,1,1,1,-33.8744278,151.204575,200.4322363096616,1566.0735661129802
sydney,3014/91 Liverpool St SYDNEY NSW 2000,670,1,1,,-33.8768272,151.206726,410.9413309069081,1762.8680584049234
sydney,L15/38-42 Bridge Street SYDNEY NSW 2000,650,1,1,,-33.8632736,151.210678,1174.7859599379342,218.69442125960322
sydney,Level 4  48/25 Market Street SYDNEY NSW 2000,650,1,1,,-33.87115,151.205215,237.7554187836862,1208.909333490337
sydney,1203/197 Castlereagh St SYDNEY NSW 2000,,1,1,1,-33.8738136,151.208817,260.30818476175966,1399.7310176023423
sydney,2 Quay Street SYDNEY NSW 2000,550,1,1,,-33.88017,151.203217,822.7621159729441,2207.5723403718457
sydney,3613A/91 Liverpool Street SYDNEY NSW 2000,550,,1,,-33.8772736,151.2067,459.74769225386046,1811.7611882942385
sydney,2606/197 Castlereagh Street SYDNEY NSW 2000,490,,1,,-33.8738136,151.208817,260.30818476175966,1399.7310176023423
sydney,27/1 Dwyer Street SYDNEY NSW 2000,450,1,1,,-33.884552,151.201965,1320.9288626428954,2705.567074684739
sydney,84/359-361 Pitt Street SYDNEY NSW 2000,450,,1,,-33.8757057,151.207642,315.9597021970756,1624.127450261005
sydney,car space /57 Liverpool Street SYDNEY NSW 2000,70,,,1,-33.87646,151.205124,377.62971590564445,1761.6557540137471
sydney,303 Castlereagh Street SYDNEY NSW 2000,60,,,1,-33.8791275,151.207855,681.464945175666,1995.7714299786182
eastwood,45 Terry Ed EASTWOOD NSW 2122,670,5,1,1,-33.7903633,151.081726,14728.062164316829,53.700605218595605
eastwood,11 Denistone Road EASTWOOD NSW 2122,690,3,1,1,-33.7939224,151.0892,13941.39679654749,769.9467284776941
eastwood,7/9-11 Threlfall Street EASTWOOD NSW 2122,600,3,2,2,-33.7849274,151.096283,14111.873344301439,1423.3369977906846
eastwood,4/30-32 Ethel Street EASTWOOD NSW 2122,515,2,1,1,-33.7893829,151.08519,14548.025785431351,285.9758408492844
eastwood,208 North Road EASTWOOD NSW 2122,530,2,1,,-33.7878,151.099228,13694.439629574139,1594.8575613459
eastwood,4 Fig Place EASTWOOD NSW 2122,930,4,2,2,-33.7891235,151.086624,14464.676005304324,421.5581809989711
eastwood,35 Kingsford Avenue EASTWOOD NSW 2122,600,3,1,2,-33.787075,151.102936,13505.300194761423,1946.912081754181
eastwood,5/11 Ball Avenue EASTWOOD NSW 2122,440,2,1,1,-33.78745,151.084442,14738.83238424984,360.8975635485952
eastwood,28/35 Doomben Avenue EASTWOOD NSW 2122,410,2,1,1,-33.7862167,151.083862,14868.320828656579,459.6403672180165
eastwood,3/2-4 Corunna Road EASTWOOD NSW 2122,400,2,1,1,-33.7836723,151.093964,14363.21512023924,1301.2640364112895
eastwood,46 Birchgrove Crescent EASTWOOD NSW 2122,1400,6,3,2,-33.78427,151.069977,16000.78913221732,1308.2812604538433
eastwood,59 Avondale Way EASTWOOD NSW 2122,1100,4,3,2,-33.7836571,151.071381,15940.909371567224,1235.431839312215
eastwood,288A Rowe Street EASTWOOD NSW 2122,1100,4,3,1,-33.7930031,151.076263,14950.59535868111,638.231371401926
eastwood,10 Hunts Avenue EASTWOOD NSW 2122,990,4,3,2,-33.7850342,151.094955,14192.532133800589,1306.6931456320106
eastwood,62a Darvall Road EASTWOOD NSW 2122,970,4,2,2,-33.7973557,151.07312,14907.70562340138,1163.876673243588
eastwood,7 Avondale Way EASTWOOD NSW 2122,920,4,2,2,-33.7841835,151.073532,15748.92048033035,1041.6315172052496
eastwood,45 Irene Crescent EASTWOOD NSW 2122,910,4,3,2,-33.7827835,151.099487,14068.237304411823,1793.6591024540187
eastwood,305/8 Avondale Way EASTWOOD NSW 2122,730,3,2,2,-33.7842064,151.073334,15761.617049435858,1054.3002564823964
eastwood,19 Banksia  Street EASTWOOD NSW 2122,725,4,1,2,-33.7929535,151.099442,13290.711823852345,1623.9660685700387
eastwood,23 Edgar Street EASTWOOD NSW 2122,725,4,2,1,-33.78843,151.088409,14388.875405171204,602.118917772246
eastwood,4/22 Sheehan Street EASTWOOD NSW 2122,720,2,2,1,-33.78959,151.098282,13621.894902145912,1487.3348106168003
eastwood,31 Irene Crescent EASTWOOD NSW 2122,,3,2,1,-33.7833366,151.098282,14103.298006353889,1666.3681440533524
eastwood,677 Blaxland Road EASTWOOD NSW 2122,690,4,2,2,-33.783474,151.084717,15008.190912336946,773.4070794620981
eastwood,3/112 Vimiera Road EASTWOOD NSW 2122,680,3,2,1,-33.7794647,151.09584,14567.557879392496,1728.4615873081177
eastwood,1/11 Trelawney Street EASTWOOD NSW 2122,680,2,2,1,-33.7939034,151.079971,14615.739712745823,467.95991330723166
eastwood,39 Holway Street EASTWOOD NSW 2122,680,3,2,2,-33.78818,151.072159,15575.760190088577,957.9617109836609
eastwood,26 Darvall Road EASTWOOD NSW 2122,670,3,2,1,-33.792347,151.071259,15367.836904635014,1045.7845537990809
eastwood,9/43A Balaclava Road EASTWOOD NSW 2122,670,3,2,1,-33.78569,151.09108,14405.59895247753,955.8910334110084
eastwood,3/1-3 Norma Avenue EASTWOOD NSW 2122,665,3,2,2,-33.7885628,151.094635,13947.616330287177,1161.4831875331029
eastwood,25 Holway St EASTWOOD NSW 2122,650,3,2,1,-33.7876968,151.07312,15537.700523261241,886.3328103497468
eastwood,4 Johnston Road EASTWOOD NSW 2122,650,3,1,2,-33.78713,151.067261,16008.286796872444,1426.2120111085917
eastwood,11 Vimiera Rd EASTWOOD NSW 2122,650,3,1,2,-33.7854729,151.085938,14776.784918338331,620.1848754316298
eastwood,6/21-23 Milton Avenue EASTWOOD NSW 2122,630,3,2,2,-33.78757,151.06839,15895.272735059467,1313.346850809324
eastwood,52-76 Rowe Street EASTWOOD NSW 2122,625,2,2,1,-33.7920761,151.078918,14815.97394781557,375.3527957520922
eastwood,24 Longview street EASTWOOD NSW 2122,620,3,1,1,-33.7835579,151.0994,14012.808016041088,1748.9615944325822
eastwood,31 Banksia Street EASTWOOD NSW 2122,610,3,1,2,-33.7931938,151.100479,13201.62051113003,1723.3536032604798
eastwood,25 Holway Street EASTWOOD NSW 2122,600,3,2,1,-33.7876968,151.07312,15537.700523261241,886.3328103497468
eastwood,1/1 Valley Road EASTWOOD NSW 2122,600,3,1,1,-33.78944,151.070663,15602.578398163594,1074.464203057401
eastwood,7/36 Lovell Road EASTWOOD NSW 2122,560,3,1,1,-33.79101,151.09346,13848.079450638379,1044.0935522742254
eastwood,14 Irene Crescent EASTWOOD NSW 2122,555,2,1,1,-33.7829781,151.0981,14143.337126196351,1669.8791135178917
eastwood,9/93 Vimiera Road EASTWOOD NSW 2122,550,3,2,1,-33.78103,151.0936,14591.434732110007,1458.4508885454547
eastwood,5 Richards Avenue EASTWOOD NSW 2122,550,3,1,,-33.79131,151.076065,15077.752762832119,586.1823730407508
eastwood,5/36 Ethel Street EASTWOOD NSW 2122,540,2,1,2,-33.78931,151.085632,14521.749128544714,327.5206587571434
eastwood,5/16-18 First Avenue EASTWOOD NSW 2122,530,2,1,1,-33.79158,151.084656,14431.953075750593,275.8046926562033
eastwood,3/31-35 Ethel Street EASTWOOD NSW 2122,520,2,1,1,-33.7898445,151.08577,14473.990813965544,328.909487161409
eastwood,15 May Street EASTWOOD NSW 2122,520,3,1,1,-33.78902,151.084656,14611.788023250187,255.8677876974335
eastwood,4/55 Doomben Avenue EASTWOOD NSW 2122,520,2,1,1,-33.78798,151.0832,14789.224249658084,254.84142505897594
eastwood,5/30 Ethel Street EASTWOOD NSW 2122,500,2,1,1,-33.7893829,151.08519,14548.025785431351,285.9758408492844
eastwood,7/608 Blaxland Road EASTWOOD NSW 2122,480,2,1,1,-33.7854652,151.08461,14870.113638986186,562.3918729662465
eastwood,2/24 First Avenue EASTWOOD NSW 2122,,2,1,1,-33.7914352,151.085281,14397.042860268335,316.9693373650612
eastwood,5/596 Blaxland Road EASTWOOD NSW 2122,470,2,1,1,-33.78731,151.084991,14710.087669607543,403.84945689887894
eastwood,12/11 Ball Avenue EASTWOOD NSW 2122,460,2,1,1,-33.78745,151.084442,14738.83238424984,360.8975635485952
eastwood,6/594 Blaxland Rd EASTWOOD NSW 2122,460,2,1,1,-33.7875938,151.085068,14684.276640470529,384.800817565592
eastwood,15/26 East  Parade EASTWOOD NSW 2122,,2,1,1,-33.7931175,151.083557,14405.54326302849,353.079794969367
eastwood,5/20 Ethel Street EASTWOOD NSW 2122,445,2,1,1,-33.78952,151.084534,14585.116173765115,223.4459146327364
eastwood,9/41 Doomben Avenue EASTWOOD NSW 2122,440,2,1,1,-33.7869339,151.083466,14844.829692012945,372.5615921531243
eastwood,5/38 Ethel Street EASTWOOD NSW 2122,435,2,1,1,-33.7893,151.085785,14511.586270394744,341.4513805768636
eastwood,548 Blaxland Road EASTWOOD NSW 2122,430,3,1,,-33.79167,151.087845,14196.83123372382,546.8282432280461
eastwood,12/27 Doomben Avenue EASTWOOD NSW 2122,400,2,1,1,-33.7862167,151.083862,14868.320828656579,459.6403672180165
eastwood,9/594 Blaxland Rd EASTWOOD NSW 2122,340,1,1,1,-33.7875977,151.085068,14683.996865755917,384.4844718708069
eastwood,Balaclava Rd EASTWOOD NSW 2122,340,1,1,1,-33.7834473,151.0954,14284.80992162956,1426.9891594883143
eastwood,38 Rowe St. EASTWOOD NSW 2122,250,1,1,,-33.7909927,151.085358,14422.493075921884,304.56549316734595
eastwood,30 Northcott Avenue EASTWOOD NSW 2122,1000,5,3,2,-33.7855339,151.0715,15803.312722862469,1117.3944783873997
eastwood,Villa A/77-79 Terry Road EASTWOOD NSW 2122,595,3,2,2,-33.7903671,151.066818,15830.08205973416,1428.0446534125654
eastwood,1/16 First Avenue EASTWOOD NSW 2122,510,2,1,1,-33.79158,151.084656,14431.953075750593,275.8046926562033
eastwood,13/21 Doomben Avenue EASTWOOD NSW 2122,440,2,1,1,-33.7856636,151.084213,14883.56222215935,528.362020926408
campsie,106/13-15 Anglo Road CAMPSIE NSW 2194,650,2,2,1,-33.9109268,151.102875,10428.418081537786,63.32342590575615
campsie,538 Canterbury  Road CAMPSIE NSW 2194,550,2,2,1,-33.92091,151.098572,11269.675694620144,1238.0556492557146
campsie,53 Cowper Street CAMPSIE NSW 2194,495,2,1,,-33.9053955,151.10878,9688.060061086435,758.6194278488441
campsie,15/60-64 Second Avenue CAMPSIE NSW 2194,,2,1,1,-33.9042358,151.0944,10894.056987977758,1071.2652676358075
campsie,1/21 Hill  St CAMPSIE NSW 2194,420,2,1,1,-33.9134521,151.105347,10337.292468837059,384.29313927329525
campsie,8/2 Victa St CAMPSIE NSW 2194,695,3,2,2,-33.9220543,151.103455,10935.422166649432,1286.6735983887916
campsie,503/37 Ninth Avenue CAMPSIE NSW 2194,620,2,2,1,-33.9084129,151.101425,10443.937861659002,283.1545434566372
campsie,18/8-16 Eighth Avenue CAMPSIE NSW 2194,500,2,1,1,-33.90674,151.102142,10314.097251801313,424.9299963866967
campsie,3/54 Park Street CAMPSIE NSW 2194,450,2,1,1,-33.91364,151.1093,10018.148264413334,660.7835313724142
campsie,27 Third Avenue CAMPSIE NSW 2194,400,2,1,1,-33.90612,151.0976,10683.269874581187,710.9197050739834
campsie,5/12 Fourth Avenue CAMPSIE NSW 2194,370,2,1,1,-33.90792,151.098969,10635.019873074993,486.50179588832646
campsie,6/8 Beaumont Street CAMPSIE NSW 2194,360,2,1,1,-33.9173851,151.102081,10801.320093220293,776.3497486184834
campsie,4/3 Oswald Street CAMPSIE NSW 2194,,3,1,1,-33.91039,151.109238,9867.197259899653,552.7735526521718
campsie,12B Narani Crescent CAMPSIE NSW 2194,1150,4,3,2,-33.92317,151.111618,10352.345971827937,1608.1469257973297
campsie,55 Bexley Road CAMPSIE NSW 2194,900,4,3,1,-33.92176,151.106735,10656.504010639339,1294.3963429524774
campsie,18 Troy Street CAMPSIE NSW 2194,770,5,2,,-33.9211922,151.101776,11024.052357585746,1198.8197882081217
campsie,2/50 Mckern Street CAMPSIE NSW 2194,750,3,2,,-33.9172325,151.0991,11040.188344230131,844.49317328735
campsie,112/363 Beamish St CAMPSIE NSW 2194,720,3,2,2,-33.91524,151.104645,10482.585386272078,545.9078482757247
campsie,3/18 Beamish Street CAMPSIE NSW 2194,720,4,2,2,-33.9038734,151.1029,10137.655523405334,730.8558981083081
campsie,2/56 Mckern Street CAMPSIE NSW 2194,,3,2,1,-33.9174271,151.098633,11088.46710606887,883.8501801072711
campsie,303/363 Beamish St CAMPSIE NSW 2194,680,3,2,1,-33.91524,151.104645,10482.585386272078,545.9078482757247
campsie,21/20 Anglo Road CAMPSIE NSW 2194,670,2,2,1,-33.9115753,151.103058,10442.033415198826,125.62538708261206
campsie,12/20-22 Anglo Road CAMPSIE NSW 2194,650,2,2,1,-33.9115753,151.103058,10442.033415198826,125.62538708261206
campsie,6/84-85 Frederick Street CAMPSIE NSW 2194,650,3,2,1,-33.909317,151.1069,10015.820179309563,359.4212548804086
campsie,21/11-13 Ninth Avenue CAMPSIE NSW 2194,650,2,2,1,-33.90809,151.102432,10344.169911575384,273.36524773772544
campsie,5 Park Street CAMPSIE NSW 2194,625,3,1,,-33.91091,151.107132,10068.279949722937,361.4909628150782
campsie,54 First Avenue CAMPSIE NSW 2194,605,3,1,1,-33.9066162,151.093811,11031.62154562791,972.2369367341715
campsie,301/13A Third Avenue CAMPSIE NSW 2194,580,2,1,2,-33.9081268,151.098267,10703.844288258222,529.2143240571265
campsie,8/20-22 Anglo Road CAMPSIE NSW 2194,580,2,1,1,-33.9115753,151.103058,10442.033415198826,125.62538708261206
campsie,15/22 Anglo Road CAMPSIE NSW 2194,590,2,2,1,-33.9115753,151.103058,10442.033415198826,125.62538708261206
campsie,14/45-47 Fifth Ave CAMPSIE NSW 2194,580,2,2,1,-33.9057655,151.100464,10421.03668798512,580.9995801111329
campsie,13/45-47 Fifth Ave CAMPSIE NSW 2194,570,2,2,1,-33.9057655,151.100464,10421.03668798512,580.9995801111329
campsie,31 Lincoln Street CAMPSIE NSW 2194,560,3,2,2,-33.91098,151.0947,11127.283660383213,793.9041690170652
campsie,103/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.9144,151.103,10578.461351835553,438.1944388997639
campsie,105/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,538-546 Canterbury Road CAMPSIE NSW 2194,550,2,1,1,-33.92091,151.098572,11269.675694620144,1238.0556492557146
campsie,403/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,301/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,408/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,303/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,108/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,502 Canterbury Rd CAMPSIE NSW 2194,550,2,2,1,-33.91851,151.103668,10728.628909180114,894.2028409604953
campsie,102/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,504D/5-11 Sixth Avenue CAMPSIE NSW 2194,550,2,2,1,-33.90762,151.102386,10328.732472569356,324.76860892455113
campsie,538-546 Canterbury  Road CAMPSIE NSW 2194,550,2,2,1,-33.92091,151.098572,11269.675694620144,1238.0556492557146
campsie,402/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,34 Shelley Street CAMPSIE NSW 2194,550,4,1,2,-33.9046326,151.104462,10030.644022140716,655.3552840700276
campsie,503/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1,-33.91461,151.101837,10685.552106247178,479.2783014587575
campsie,605/538 Canterbury Road CAMPSIE NSW 2194,550,2,2,1,-33.92091,151.098572,11269.675694620144,1238.0556492557146
campsie,303A/94-98 Beamish Street CAMPSIE NSW 2194,550,3,1,1,-33.907505,151.10257,10308.207028833078,333.45978353818515
campsie,112/8 Sunbeam Street CAMPSIE NSW 2194,540,2,2,1,-33.9216,151.1027,10971.371288917642,1237.2473297765769
campsie,L2/3 Sunbeam Street CAMPSIE NSW 2194,540,2,2,1,-33.92183,151.102859,10971.071842666412,1262.2181159393383
campsie,Ground/8 Sunbeam Street CAMPSIE NSW 2194,530,2,2,1,-33.9216,151.1027,10971.371288917642,1237.2473297765769
campsie,145B/62-74  Beamish St CAMPSIE NSW 2194,530,2,2,2,-33.9065971,151.102722,10258.350246809852,430.8741374133258
campsie,6/585-589 Canterbury Road CAMPSIE NSW 2194,530,2,2,1,-33.9208946,151.0973,11372.865739572777,1282.4513051775875
campsie,L4/1 Victa Street CAMPSIE NSW 2194,530,2,1,1,-33.9234657,151.103638,10999.250111940586,1443.5230842305177
campsie,2/55 Gould Street CAMPSIE NSW 2194,530,3,1,1,-33.913826,151.10997,9972.09323326777,724.3470791887278
campsie,518 Canterbury Rd CAMPSIE NSW 2194,520,2,2,1,-33.9203529,151.1001,11115.916165760367,1136.0887685767827
campsie,8 Victa Street CAMPSIE NSW 2194,495,2,2,1,-33.9220619,151.103439,10937.124982841287,1287.4967920171457
campsie,4/333-335 Canterbury Rd CAMPSIE NSW 2194,480,2,2,1,-33.9183578,151.104126,10683.30346349778,880.1689440003046
campsie,2/15-19 Fifth Avenue CAMPSIE NSW 2194,475,2,1,2,-33.907486,151.101044,10438.73453722188,388.0016255302647
campsie,1/14 Oswald St CAMPSIE NSW 2194,470,2,1,1,-33.91095,151.110229,9810.373216127715,646.7032804532903
campsie,6/12-16 Seventh Avenue CAMPSIE NSW 2194,470,2,1,1,-33.9051247,151.098373,10578.650906530473,744.3296646194435
campsie,1/54 Park Street CAMPSIE NSW 2194,450,2,1,1,-33.91364,151.1093,10018.148264413334,660.7835313724142
campsie,7/2-4 London Street CAMPSIE NSW 2194,450,1,1,1,-33.90947,151.102432,10402.404223937181,133.53955320632187
campsie,5/7 Mckern Street CAMPSIE NSW 2194,450,2,1,1,-33.91579,151.101868,10739.8873085571,605.5758903671644
campsie,2/70 Duke Street CAMPSIE NSW 2194,450,2,1,1,-33.9136047,151.1073,10182.137505846638,511.3834400689881
campsie,406/4 Mackinder Street CAMPSIE NSW 2194,450,1,1,1,-33.9235458,151.102844,11067.081213957377,1452.50065197698
campsie,19/502-518 Canterbury Road CAMPSIE NSW 2194,440,1,1,2,-33.9203529,151.1001,11115.916165760367,1136.0887685767827
campsie,5/8-16 Eighth Ave CAMPSIE NSW 2194,440,1,1,1,-33.90674,151.102142,10314.097251801313,424.9299963866967
campsie,47 Beaumont St CAMPSIE NSW 2194,435,2,1,1,-33.9182434,151.0991,11090.24533043821,945.6841926374453
campsie,4/16 Oswald Street CAMPSIE NSW 2194,430,2,1,1,-33.911068,151.1103,9810.033549707861,654.4745544755838
campsie,5/57-59 Eighth Ave CAMPSIE NSW 2194,430,2,1,1,-33.9069443,151.0981,10671.542231633226,616.0686271200876
campsie,1/7 North Parade CAMPSIE NSW 2194,420,2,1,1,-33.90879,151.109558,9767.243652537973,610.9264758313485
campsie,4/41 Fletcher Street CAMPSIE NSW 2194,420,2,1,1,-33.9187965,151.099655,11072.335526615509,983.4665721189597
campsie,5/46 McKern St CAMPSIE NSW 2194,420,2,1,1,-33.91732,151.099518,11009.84522940048,836.4186903630268
campsie,7/28 Mckern Street CAMPSIE NSW 2194,420,2,1,1,-33.91693,151.1006,10900.988576954753,759.1607245029437
campsie,7/23 Campsie St CAMPSIE NSW 2194,410,2,1,1,-33.908947,151.101944,10421.830968031594,206.98164942449668
