Suburb,Address,Price,Bedrooms,Bathrooms,Parkings
marsfield,10 Pembroke Road MARSFIELD NSW 2122,,6,3,2
marsfield,5 Boree Street MARSFIELD NSW 2122,,5,3,2
marsfield,28 Thelma Street MARSFIELD NSW 2122,,5,3,2
marsfield,23 Blundell Street MARSFIELD NSW 2122,,4,2,3
marsfield,6 Plunkett Street MARSFIELD NSW 2122,,3,2,2
marsfield,4 Patricia St MARSFIELD NSW 2122,,4,3,2
marsfield,2 Cooinda MARSFIELD NSW 2122,,5,2,2
marsfield,74 Menzies  Road MARSFIELD NSW 2122,1658000,4,2,2
marsfield,4 Yangalla Street MARSFIELD NSW 2122,,4,2,2
marsfield,16/57 Culloden Road MARSFIELD NSW 2122,,3,1,2
chatswood,17 Holland Street CHATSWOOD NSW 2067,,4,2,2
chatswood,8 Archer Street CHATSWOOD NSW 2067,,5,4,2
chatswood,17 Fontaine Street CHATSWOOD NSW 2067,,4,3,3
chatswood,1 Park Avenue CHATSWOOD NSW 2067,,3,1,2
chatswood,2407/7 Railway Street CHATSWOOD NSW 2067,,2,2,1
chatswood,36/18 Centennial Avenue CHATSWOOD NSW 2067,1800000,3,2,2
chatswood,111 Fullers Road CHATSWOOD NSW 2067,,3,1,5
chatswood,11/524-542 Pacific  Highway CHATSWOOD NSW 2067,,2,2,1
chatswood,9/524-542 Pacific Highway CHATSWOOD NSW 2067,,2,2,1
chatswood,710/88 Archer Street CHATSWOOD NSW 2067,689000,1,1,
chatswood,13 Neridah Street CHATSWOOD NSW 2067,,5,3,3
chatswood,B402 & 403/60 Hercules Street CHATSWOOD NSW 2067,,3,2,2
chatswood,24 Hercules Street CHATSWOOD NSW 2067,,5,3,2
chatswood,18 Hercules Street CHATSWOOD NSW 2067,,3,2,2
chatswood,3 Nea Street CHATSWOOD NSW 2067,,3,2,1
chatswood,16 Archer Street CHATSWOOD NSW 2067,2150000,2,1,2
chatswood,49 Lamette Street CHATSWOOD NSW 2067,,3,1,1
chatswood,22 Valerie Avenue CHATSWOOD NSW 2067,,5,3,2
chatswood,42 Victoria Avenue CHATSWOOD NSW 2067,1900000,2,1,1
chatswood,94B Centennial Avenue CHATSWOOD NSW 2067,,4,3,3
chatswood,28 Eddy Road CHATSWOOD NSW 2067,,4,2,2
chatswood,75 Dalrymple  Avenue CHATSWOOD NSW 2067,,4,2,2
chatswood,8A Spencer Place CHATSWOOD NSW 2067,1700000,3,2,2
chatswood,18 CHURCH STREET CHATSWOOD NSW 2067,,2,1,1
chatswood,C39/18 Jacques Street CHATSWOOD NSW 2067,,3,2,2
chatswood,D202/50 Hercules Street CHATSWOOD NSW 2067,,1,1,1
chatswood,2/1A Albert Avenue CHATSWOOD NSW 2067,1150000,2,2,1
chatswood,14/30 Archer Street CHATSWOOD NSW 2067,1150000,2,1,1
chatswood,716/88 Archer Street CHATSWOOD NSW 2067,,2,2,
chatswood,8D  8-12 Sutherland Road CHATSWOOD NSW 2067,,1,1,1
chatswood,23/822 Pacific Highway CHATSWOOD NSW 2067,,1,1,1
chatswood,28/524 Pacific Highway CHATSWOOD NSW 2067,645000,1,1,1
chatswood,103/2B Help Street CHATSWOOD NSW 2067,550000,1,1,
chatswood,819/88 Archer Street CHATSWOOD NSW 2067,,1,1,
chatswood,46 Nicholson Street CHATSWOOD NSW 2067,4000000,4,2,2
chatswood,3 Peckham Avenue CHATSWOOD NSW 2067,2800000,5,2,2
chatswood,15 Dulwich Road CHATSWOOD NSW 2067,,4,2,2
chatswood,31 Alleyne Street CHATSWOOD NSW 2067,,6,4,4
chatswood,302/18 Freeman Road CHATSWOOD NSW 2067,1460000,2,2,1
chatswood,44/75 Stanley Street CHATSWOOD NSW 2067,1080000,2,2,1
chatswood,1210/2a Help Street CHATSWOOD NSW 2067,,1,1,
chatswood,23/88 Albert Avenue CHATSWOOD NSW 2067,,1,1,1
chatswood,220/88 Archer Street CHATSWOOD NSW 2067,,1,1,
chatswood,702/10 Brown Street CHATSWOOD NSW 2067,450000,1,1,
chatswood,3902/1 Post Office Lane CHATSWOOD NSW 2067,,3,2,2
chatswood,41 Royal Street CHATSWOOD NSW 2067,1880000,3,2,1
chatswood,1607/69 Albert Avenue CHATSWOOD NSW 2067,1750000,2,2,1
chatswood,1209/438 Victoria Avenue CHATSWOOD NSW 2067,1700000,3,2,1
chatswood,907/37 Victor Street CHATSWOOD NSW 2067,1450000,2,2,1
chatswood,6/71-73 Stanley Street CHATSWOOD NSW 2067,1000000,2,2,2
chatswood,3/17 Septimus  Street CHATSWOOD NSW 2067,1150000,2,2,1
chatswood,2 bedroom/3-9 Oscar Street CHATSWOOD NSW 2067,,2,2,1
chatswood,CHATSWOOD NSW 2067,,5,5,5
chatswood,30/96 Albert CHATSWOOD NSW 2067,,2,1,1
chatswood,202/7 Railway Street CHATSWOOD NSW 2067,,,1,
chatswood,./2 Help CHATSWOOD NSW 2067,,3,2,1
chatswood,44 Nicholson Street CHATSWOOD NSW 2067,,7,5,3
chatswood,1  Rose Street CHATSWOOD NSW 2067,7900000,5,3,6
chatswood,3102/9 Railway Street CHATSWOOD NSW 2067,,4,2,2
chatswood,16 Douglas  Avenue CHATSWOOD NSW 2067,3500000,4,2,2
chatswood,51XX/1 Post Office Lane CHATSWOOD NSW 2067,,3,2,2
chatswood,12 Lawrence Street CHATSWOOD NSW 2067,,3,2,2
chatswood,26 EDDY CHATSWOOD NSW 2067,,5,2,2
chatswood,11/17 Septimus St CHATSWOOD NSW 2067,,3,2,2
chatswood,902/1 Cambridge Lane CHATSWOOD NSW 2067,,3,2,2
chatswood,22. Park CHATSWOOD NSW 2067,,3,2,2
chatswood,1 Dardanelles Road CHATSWOOD NSW 2067,,4,2,3
chatswood,191/1 Katherine Street CHATSWOOD NSW 2067,1780000,3,2,2
chatswood,180/809-811 Pacific Highway CHATSWOOD NSW 2067,,3,2,2
chatswood,1308/11 Railway Street CHATSWOOD NSW 2067,,2,2,1
chatswood,1003/7 Railway  Street CHATSWOOD NSW 2067,,2,2,1
chatswood,901/438 Victoria  Avenue CHATSWOOD NSW 2067,1475000,2,2,1
chatswood,205/18  Freeman Road CHATSWOOD NSW 2067,1390000,2,2,1
chatswood,A20x/60-62 Hercules Street CHATSWOOD NSW 2067,,2,1,1
chatswood,101/1 Cambridge Lane CHATSWOOD NSW 2067,,2,2,1
chatswood,552 Pacific Highway CHATSWOOD NSW 2067,1300000,3,2,2
chatswood,161/809-811 Pacific Highway CHATSWOOD NSW 2067,,2,2,1
chatswood,L5/755 Pacific Highway CHATSWOOD NSW 2067,,2,2,1
chatswood,10/11-19 View Street (enter via View Lane) CHATSWOOD NSW 2067,,2,2,1
chatswood,907/7 Railway Street CHATSWOOD NSW 2067,,1,1,1
chatswood,38 Albert Ave CHATSWOOD NSW 2067,928000,1,1,1
chatswood,544 Pacific Highway CHATSWOOD NSW 2067,,2,2,1
chatswood,J107/15 Albert Avenue CHATSWOOD NSW 2067,,1,1,
chatswood,30/524-542 Pacific Highway CHATSWOOD NSW 2067,,2,1,1
chatswood,G205/260 Victoria Avenue CHATSWOOD NSW 2067,880000,1,1,
chatswood,62/1 Katherine Street CHATSWOOD NSW 2067,855000,1,1,1
chatswood,108/30 Anderson  Street CHATSWOOD NSW 2067,840000,1,1,
chatswood,38/1 Katherine Street CHATSWOOD NSW 2067,,1,1,1
chatswood,202/1 Cambridge Lane CHATSWOOD NSW 2067,,1,1,
chatswood,105/544 Pacific Hwy CHATSWOOD NSW 2067,750000,1,1,1
chatswood,97/809-811 Pacific Highway CHATSWOOD NSW 2067,728000,1,1,1
chatswood,922/88 Archer Street CHATSWOOD NSW 2067,630000,1,1,1
chatswood,8-10/244 Mowbray Road CHATSWOOD NSW 2067,625000,2,2,
chatswood,88 Archer Street CHATSWOOD NSW 2067,600000,1,1,1
chatswood,1007/88 Archer Street CHATSWOOD NSW 2067,580000,1,1,
chatswood,12/244-248 Mowbray Road CHATSWOOD NSW 2067,495000,1,1,
chatswood,64/244-248 Mowbray Road CHATSWOOD NSW 2067,495000,1,1,
chatswood,407/88 Archer Street CHATSWOOD NSW 2067,475000,1,1,
chatswood,88 Archer Street CHATSWOOD NSW 2067,,1,1,
chatswood,88 Archer Street CHATSWOOD NSW 2067,,1,1,
chatswood,244-268 Mowbray Road CHATSWOOD NSW 2067,,1,1,
chatswood,20/244-258 Mowbray Road CHATSWOOD NSW 2067,375000,1,1,
chatswood,44 Nicholson Street CHATSWOOD NSW 2067,,7,5,3
chatswood,5301/438 Victoria Avenue CHATSWOOD NSW 2067,,3,2,2
chatswood,123 Archer Street CHATSWOOD NSW 2067,,6,2,2
chatswood,60-62 Hercules Street CHATSWOOD NSW 2067,,2,2,1
chatswood,309/38C Albert Avenue CHATSWOOD NSW 2067,1588000,2,2,3
chatswood,2 WILSON ST CHATSWOOD NSW 2067,,2,2,1
chatswood,WILSON ST CHATSWOOD NSW 2067,1080000,2,2,1
chatswood,701/88 Archer Street CHATSWOOD NSW 2067,810000,2,2,
chatswood,60-62 Hercules Street CHATSWOOD NSW 2067,,1,1,1
chatswood,WILSON ST CHATSWOOD NSW 2067,,1,1,1
chatswood,2B Help Street CHATSWOOD NSW 2067,560000,1,1,
chatswood,518/88 Archer Street CHATSWOOD NSW 2067,520000,1,1,
chatswood,718/88 Archer Street CHATSWOOD NSW 2067,,1,1,
chatswood,718/88 Archer Street CHATSWOOD NSW 2067,,1,1,
chatswood,918/88 Archer Street CHATSWOOD NSW 2067,,1,1,
ashfield,15 Wallace Street ASHFIELD NSW 2131,,5,2,2
ashfield,10 Earle Avenue ASHFIELD NSW 2131,,3,2,3
ashfield,50 Joseph Street ASHFIELD NSW 2131,,2,1,
ashfield,13/101 Alt Street ASHFIELD NSW 2131,,3,2,1
ashfield,1/9-11 Taringa Street ASHFIELD NSW 2131,,2,1,1
ashfield,2/62 Elizabeth Street ASHFIELD NSW 2131,,1,1,1
ashfield,26 Orpington Street ASHFIELD NSW 2131,,14,13,8
ashfield,ASHFIELD NSW 2131,1890000,4,2,2
ashfield,71 Holden Street ASHFIELD NSW 2131,,3,2,1
ashfield,143 Park Avenue ASHFIELD NSW 2131,,2,1,1
ashfield,10/16-18 Brunswick Parade ASHFIELD NSW 2131,,4,3,2
ashfield,4/39 Albert Parade ASHFIELD NSW 2131,819000,2,1,1
ashfield,108/18 Knocklayde Street ASHFIELD NSW 2131,785000,2,2,1
ashfield,11/10 Curt Street ASHFIELD NSW 2131,750000,2,1,1
ashfield,4/114A Victoria Street ASHFIELD NSW 2131,,2,1,
ashfield,20/21 Ormond Street ASHFIELD NSW 2131,,2,1,1
ashfield,56/18-20 Knocklayde Street ASHFIELD NSW 2131,,2,2,2
ashfield,6/25-27 Elizabeth Street ASHFIELD NSW 2131,,2,1,1
ashfield,20/47 Chandos Street ASHFIELD NSW 2131,700000,2,1,1
ashfield,4/43-45 Cecil Street ASHFIELD NSW 2131,,2,1,1
ashfield,4/28 Tintern Road ASHFIELD NSW 2131,,1,1,1
ashfield,12/7 Grainger Avenue ASHFIELD NSW 2131,,1,1,
ashfield,6/105-107 Alt Street ASHFIELD NSW 2131,,2,1,1
ashfield,201 Liverpool Road ASHFIELD NSW 2131,,7,3,
ashfield,109 Milton Street ASHFIELD NSW 2131,1195000,3,1,2
ashfield,601/244-256 Liverpool Street ASHFIELD NSW 2131,,2,2,1
ashfield,65a Milton  Street ASHFIELD NSW 2131,975000,2,1,
ashfield,ASHFIELD NSW 2131,,3,2,2
ashfield,118 Elizabeth Street ASHFIELD NSW 2131,1200000,3,2,1
ashfield,ASHFIELD NSW 2131,,2,2,1
ashfield,ASHFIELD NSW 2131,,2,2,1
ashfield,ASHFIELD NSW 2131,,1,1,1
ashfield,ASHFIELD NSW 2131,,2,2,1
ashfield,42/371-377 Liverpool Road ASHFIELD NSW 2131,680000,1,1,1
ashfield,5/445-455 Liverpool Rd ASHFIELD NSW 2131,629000,1,1,1
ashfield,43 Carlisle Street ASHFIELD NSW 2131,,3,2,1
ashfield,4/47-51 Frederick St ASHFIELD NSW 2131,,3,1,1
ashfield,11/29 Elizabeth Street ASHFIELD NSW 2131,,2,1,1
ashfield,33 Ormond Street ASHFIELD NSW 2131,,5,2,2
ashfield,ASHFIELD NSW 2131,,30,20,15
ashfield,24 Milton Street North ASHFIELD NSW 2131,2950000,3,1,8
ashfield,203a Liverpool Road ASHFIELD NSW 2131,,6,3,
ashfield,45 Ormond Street ASHFIELD NSW 2131,,4,2,2
ashfield,4 Holwood Avenue ASHFIELD NSW 2131,2320000,4,2,3
ashfield,21A Clissold Street ASHFIELD NSW 2131,,4,3,2
ashfield,59 Ormond Street ASHFIELD NSW 2131,,4,2,4
ashfield,14 Elizabeth Street ASHFIELD NSW 2131,,11,11,4
ashfield,24 Albert Parade ASHFIELD NSW 2131,,4,2,2
ashfield,155 Queen Street ASHFIELD NSW 2131,1700000,3,1,2
ashfield,30 Heighway Ave ASHFIELD NSW 2131,,3,1,
ashfield,53 Holden Street ASHFIELD NSW 2131,,3,1,1
ashfield,80 Park Avenue ASHFIELD NSW 2131,,2,2,2
ashfield,21/18-20 Knocklayde Street ASHFIELD NSW 2131,,3,2,2
ashfield,G01/1 Victoria Street ASHFIELD NSW 2131,,2,2,1
ashfield,19/8-12 Murrell ASHFIELD NSW 2131,905000,2,2,1
ashfield,208/419 Liverpool st ASHFIELD NSW 2131,,2,2,1
ashfield,3/8-12  Murrell St ASHFIELD NSW 2131,890000,2,2,1
ashfield,8-12 Murrell Street ASHFIELD NSW 2131,890000,2,2,1
ashfield,380 Liverpool Road ASHFIELD NSW 2131,885000,2,2,1
ashfield,160/18-20 Knocklayde Street ASHFIELD NSW 2131,868000,3,2,2
ashfield,3.02/168 Liverpool Rd ASHFIELD NSW 2131,850000,2,2,2
ashfield,502/425 Liverpool Road ASHFIELD NSW 2131,,2,2,2
ashfield,803/17-20 The Esplanade ASHFIELD NSW 2131,,3,2,2
ashfield,Liverpool road ASHFIELD NSW 2131,,2,2,1
ashfield,301/168 Liverpool Road ASHFIELD NSW 2131,795000,2,1,1
ashfield,*445-455 Liverpool Road ASHFIELD NSW 2131,790000,2,2,1
ashfield,445 - 455 Liverpool Road ASHFIELD NSW 2131,790000,2,2,1
ashfield,16/7a Bruce Street ASHFIELD NSW 2131,785000,2,1,1
ashfield,10/15 Albert Parade ASHFIELD NSW 2131,,2,1,1
ashfield,5/15 Cecil Street ASHFIELD NSW 2131,,2,1,1
ashfield,U3  21 A'beckett Avenue ASHFIELD NSW 2131,745000,2,1,
ashfield,8-12 Murrell Street ASHFIELD NSW 2131,728000,1,1,1
ashfield,1/2 Grainger Avenue ASHFIELD NSW 2131,725000,2,1,
ashfield,21/115 Alt Street ASHFIELD NSW 2131,,2,1,1
ashfield,112/268-270 Liverpool Road ASHFIELD NSW 2131,,1,1,1
ashfield,380 Liverpool Road ASHFIELD NSW 2131,710000,1,1,1
ashfield,7/49 Charlotte Street ASHFIELD NSW 2131,,2,1,1
ashfield,7.03/168 Liverpool Rd ASHFIELD NSW 2131,679000,1,1,1
ashfield,1/25 Orpington Street ASHFIELD NSW 2131,670000,2,1,1
ashfield,42/371 Liverpool Road ASHFIELD NSW 2131,650000,1,1,1
ashfield,47/371-377 Liverpool Road ASHFIELD NSW 2131,650000,1,1,1
ashfield,29/371-377 Liverpool Road ASHFIELD NSW 2131,650000,1,1,1
ashfield,136/1 Brown St ASHFIELD NSW 2131,599000,1,1,1
ashfield,69/2a Brown Street ASHFIELD NSW 2131,,1,1,1
ashfield,**445-455 Liverpool Road ASHFIELD NSW 2131,580000,1,1,1
ashfield,203/11-13 Hercules Street ASHFIELD NSW 2131,579000,1,1,1
ashfield,1/5 Blackwood Avenue ASHFIELD NSW 2131,,1,1,
ashfield,6/10 Webbs Avenue ASHFIELD NSW 2131,990000,2,2,1
ashfield,1/10 Webbs Avenue ASHFIELD NSW 2131,980000,2,2,1
ashfield,2/10A Webbs Avenue ASHFIELD NSW 2131,980000,2,2,1
ashfield,9/10A Webbs Avenue ASHFIELD NSW 2131,970000,2,2,1
ashfield,3/10A Webbs Avenue ASHFIELD NSW 2131,990000,2,2,1
ashfield,2 Bed/445-455 Liverpool Road ASHFIELD NSW 2131,810000,2,2,1
ashfield,30/354-356 Liverpool Road ASHFIELD NSW 2131,,3,2,2
ashfield,ASHFIELD NSW 2131,,1,1,1
sydney,168 Kent Street SYDNEY NSW 2000,,3,2,2
sydney,129 Harrington Street SYDNEY NSW 2000,3000000,3,2,2
sydney,608/187 Liverpool Street SYDNEY NSW 2000,,2,2,1
sydney,303/38 Hickson Road SYDNEY NSW 2000,1550000,2,2,1
sydney,3902/343-357 Pitt Street SYDNEY NSW 2000,,2,1,1
sydney,2203/348-352 Sussex Street SYDNEY NSW 2000,849000,1,1,1
sydney,201/11 Alberta Street SYDNEY NSW 2000,635000,1,1,
sydney,2808/127 Kent  Street SYDNEY NSW 2000,,3,4,2
sydney,21/155 Kent  Street SYDNEY NSW 2000,6000000,3,3,2
sydney,98 Gloucester Street SYDNEY NSW 2000,3650000,3,2,2
sydney,50 Clarence Street SYDNEY NSW 2000,2250000,2,2,1
sydney,1210/116 Bathurst Street SYDNEY NSW 2000,1930000,2,2,1
sydney,Level 34/267 Castlereagh Street SYDNEY NSW 2000,1750000,3,2,1
sydney,4202/343 Pitt Street SYDNEY NSW 2000,,2,1,1
sydney,1108/188 Day Street SYDNEY NSW 2000,,2,2,
sydney,205/45 Shelley Street SYDNEY NSW 2000,,2,2,1
sydney,38 Hickson Road SYDNEY NSW 2000,1150000,1,1,1
sydney,29/104-118 Clarence Street SYDNEY NSW 2000,775000,1,1,
sydney,31/361-363 Kent Street SYDNEY NSW 2000,660000,1,1,
sydney,2301/433 Kent Street SYDNEY NSW 2000,,1,1,
sydney,5101&5102/343 Pitt Street SYDNEY NSW 2000,,6,6,4
sydney,2107/129 Harrington Street SYDNEY NSW 2000,,1,1,1
sydney,1701/11-15 Alberta Street SYDNEY NSW 2000,,2,2,1
sydney,16/16 O'Connell Street SYDNEY NSW 2000,1000000,2,2,
sydney,129 Harrington Street SYDNEY NSW 2000,,1,1,
sydney,1201/209 Castlereagh Street SYDNEY NSW 2000,1190000,2,2,
sydney,152/336 Sussex Street SYDNEY NSW 2000,840000,2,1,1
sydney,1506/718 George Street SYDNEY NSW 2000,,1,1,
sydney,2/52-54 McEvoy Street SYDNEY NSW 2000,,2,2,1
sydney,75/361 Kent Street SYDNEY NSW 2000,699000,1,1,
sydney,SYDNEY NSW 2000,,,,
sydney,1810/91 Liverpool Street SYDNEY NSW 2000,,1,1,
sydney,705/28 HARBOUR ST SYDNEY NSW 2000,,2,2,1
sydney,11/119 YORK ST SYDNEY NSW 2000,795000,1,1,
sydney,1 Steam Mill Lane SYDNEY NSW 2000,,2,2,1
sydney,2/137 Bathurst Street SYDNEY NSW 2000,,5,3,2
sydney,SYDNEY NSW 2000,20000000,4,4,4
sydney,28 A/171 Gloucester Street SYDNEY NSW 2000,18000000,4,4,2
sydney,SYDNEY NSW 2000,,4,4,2
sydney,SYDNEY NSW 2000,,,,
sydney,SYDNEY NSW 2000,,3,2,2
sydney,1302/185 Macquarie Street SYDNEY NSW 2000,,3,4,2
sydney,Lvl 8/130 Elizabeth Street SYDNEY NSW 2000,3780000,3,2,1
sydney,Level 39/The Penthouse Darling Drive SYDNEY NSW 2000,,3,2,2
sydney,Level 38/Darling One Darling Drive SYDNEY NSW 2000,,3,3,2
sydney,H107 2 Quay St SYDNEY NSW 2000,,3,2,2
sydney,5501/116-118 Bathurst Street SYDNEY NSW 2000,,2,2,1
sydney,130 Elizabeth St SYDNEY NSW 2000,,2,2,
sydney,130 Elizabeth street SYDNEY NSW 2000,2500000,2,2,
sydney,93 Liverpool Street SYDNEY NSW 2000,,3,2,2
sydney,161 Clarence Street SYDNEY NSW 2000,2325750,3,2,1
sydney,36F/30 Darling Drive SYDNEY NSW 2000,,2,2,1
sydney,1 Chippendale Way SYDNEY NSW 2000,2000000,2,2,1
sydney,16E Darling One  Darling Square SYDNEY NSW 2000,,2,2,1
sydney,33 Ultimo Rd SYDNEY NSW 2000,,3,2,2
sydney,35C/8 Darling Drive SYDNEY NSW 2000,,1,1,1
sydney,Darling Drive SYDNEY NSW 2000,,2,2,1
sydney,SYDNEY NSW 2000,1980000,2,2,1
sydney,124/361 Kent Street SYDNEY NSW 2000,,3,2,2
sydney,S1803/178 Thomas Street SYDNEY NSW 2000,,2,2,2
sydney,20J/Darling North  Darling Harbour SYDNEY NSW 2000,,2,2,1
sydney,2103/148 Elizabeth St SYDNEY NSW 2000,,3,3,1
sydney,28C/Darling North  Darling Square SYDNEY NSW 2000,,1,1,1
sydney,1912/101 Bathurst Street SYDNEY NSW 2000,1790000,2,2,1
sydney,14E/Darling One Darling Square SYDNEY NSW 2000,,2,2,1
sydney,5808/93 Liverpool Street SYDNEY NSW 2000,,2,2,1
sydney,5703  93 Liverpool Street SYDNEY NSW 2000,1700000,2,2,1
sydney,603/50 Murray Street SYDNEY NSW 2000,1600000,2,2,1
sydney,Harbour Street SYDNEY NSW 2000,,2,2,1
sydney,232/569 George Street SYDNEY NSW 2000,,3,2,2
sydney,3101/38 York Street SYDNEY NSW 2000,,2,2,
sydney,364/298 Sussex Street SYDNEY NSW 2000,1500000,2,3,2
sydney,1008/38 York Street SYDNEY NSW 2000,,2,2,
sydney,2064/53 Tumbalong Boulevard SYDNEY NSW 2000,,2,2,1
sydney,130  Elizabeth St SYDNEY NSW 2000,,1,1,
sydney,38 York Street SYDNEY NSW 2000,,2,2,
sydney,38 York St SYDNEY NSW 2000,,2,2,
sydney,161 Kent Street SYDNEY NSW 2000,1450000,1,2,1
sydney,1208/348  Sussex SYDNEY NSW 2000,1430000,3,2,1
sydney,208-210 Old South Head Road SYDNEY NSW 2000,,2,2,1
sydney,8A Darling One  Darling Harbour SYDNEY NSW 2000,,2,2,1
sydney,Bulwara Road SYDNEY NSW 2000,,2,2,1
sydney,2603/2 Quay Street SYDNEY NSW 2000,1390000,2,2,1
sydney,709/188 Day  Street SYDNEY NSW 2000,,2,2,1
sydney,3803/343 Pitt Street SYDNEY NSW 2000,,2,2,1
sydney,1202/348 Sussex SYDNEY NSW 2000,,2,2,1
sydney,5 York Street SYDNEY NSW 2000,,2,1,1
sydney,SYDNEY NSW 2000,11800000,1,1,1
sydney,302/209 Castlereagh St SYDNEY NSW 2000,,2,2,
sydney,67/308 Pitt Street SYDNEY NSW 2000,,2,2,1
sydney,107-121 Quay Street SYDNEY NSW 2000,1288000,2,2,1
sydney,2bed/188 Day Street SYDNEY NSW 2000,,2,2,1
sydney,591 george SYDNEY NSW 2000,,2,2,1
sydney,24/137 Bathurst Street SYDNEY NSW 2000,1250000,2,2,1
sydney,160/361-363 Kent Street SYDNEY NSW 2000,1250000,2,2,1
sydney,5 York St SYDNEY NSW 2000,1250000,1,1,1
sydney,378/303 Castlereagh Street SYDNEY NSW 2000,1200000,2,2,1
sydney,2101/115 Bathurst St SYDNEY NSW 2000,,1,1,
sydney,6H/171 Gloucester Street SYDNEY NSW 2000,1200000,1,1,1
sydney,701/188 Day  Street SYDNEY NSW 2000,,2,2,
sydney,SYDNEY NSW 2000,1180000,1,1,
sydney,31.15/101 Bathurst Street SYDNEY NSW 2000,1150000,1,1,1
sydney,Level 31/101 Bathurst Street SYDNEY NSW 2000,1150000,1,1,1
sydney,29g/30 Darling Drive SYDNEY NSW 2000,1125000,1,1,1
sydney,35/289-295 Sussex St SYDNEY NSW 2000,,2,2,1
sydney,1 Harbour  Street SYDNEY NSW 2000,,1,1,
sydney,Darling One Darling Drive SYDNEY NSW 2000,,1,1,1
sydney,127 Kent Street SYDNEY NSW 2000,1050000,1,1,
sydney,2 Hay SYDNEY NSW 2000,,1,1,
sydney,Darling Square 61 Harbour Street SYDNEY NSW 2000,,2,1,1
sydney,2 Hay Street SYDNEY NSW 2000,,2,1,1
sydney,606/188 Day Street SYDNEY NSW 2000,,1,1,
sydney,1608/148 Elizabeth Street SYDNEY NSW 2000,990000,2,1,1
sydney,40/57-59 York Street SYDNEY NSW 2000,975000,2,1,
sydney,1301/148 Elizabeth  St SYDNEY NSW 2000,,2,1,1
sydney,557/317 Castlereagh Street SYDNEY NSW 2000,929000,2,2,2
sydney,38 York St SYDNEY NSW 2000,,1,1,
sydney,12i/1 Darling One  Darling Drive SYDNEY NSW 2000,,1,1,
sydney,154/25 Market Street SYDNEY NSW 2000,,1,1,1
sydney,2 Hay Street  Darling Rise SYDNEY NSW 2000,,1,1,
sydney,207/187 Kent Street SYDNEY NSW 2000,875000,1,1,
sydney,Darling Drive SYDNEY NSW 2000,,1,1,
sydney,336 Sussex  Street SYDNEY NSW 2000,850000,2,1,1
sydney,Darling Square  Tumbalong Boulevard SYDNEY NSW 2000,850000,1,1,
sydney,20/H Harbour Street SYDNEY NSW 2000,,1,1,
sydney,602/11 Alberta Street SYDNEY NSW 2000,839000,1,1,
sydney,Harbour Street SYDNEY NSW 2000,810000,1,1,
sydney,1148/1 Steam Mills Lane SYDNEY NSW 2000,,1,1,
sydney,178 Thoma Street SYDNEY NSW 2000,,1,1,
sydney,18 Park Lane SYDNEY NSW 2000,780000,1,1,
sydney,178 Thomas SYDNEY NSW 2000,,1,1,
sydney,2 Quay Street SYDNEY NSW 2000,745000,1,1,
sydney,166/420 Pitt Street SYDNEY NSW 2000,740000,1,1,
sydney,15/361 Kent Street SYDNEY NSW 2000,730000,1,1,
sydney,178 Thomas SYDNEY NSW 2000,,1,1,
sydney,1407/710 - 722 George Street SYDNEY NSW 2000,718000,1,1,
sydney,SYDNEY NSW 2000,700000,1,1,
sydney,41/361 Kent Street SYDNEY NSW 2000,,1,1,
sydney,178/298 Sussex St SYDNEY NSW 2000,640000,1,1,
sydney,36/104 Clarence Street SYDNEY NSW 2000,580000,1,1,
sydney,2302/433 Kent Street SYDNEY NSW 2000,575000,1,1,
sydney,601/433 Kent street SYDNEY NSW 2000,550000,1,1,
sydney,8 Dixon Street SYDNEY NSW 2000,468000,,1,
sydney,8 Dixon St SYDNEY NSW 2000,415000,,1,
sydney,9X/2-8 Dixon St SYDNEY NSW 2000,409000,,1,
sydney,103/653 George Street SYDNEY NSW 2000,395000,1,1,
sydney,5G/Darling One Darling Drive SYDNEY NSW 2000,848000,1,1,
sydney,5408/101 Bathurst Street SYDNEY NSW 2000,,3,3,2
sydney,3501/2 Cunningham St SYDNEY NSW 2000,1980000,3,3,2
sydney,Darling Square SYDNEY NSW 2000,,2,2,1
sydney,3610/2 Quay Street SYDNEY NSW 2000,1880000,3,2,1
sydney,13B/NE3 Harbour Street SYDNEY NSW 2000,1850000,2,2,1
sydney,379-385  George Street SYDNEY NSW 2000,,2,1,
sydney,1 Darling Square SYDNEY NSW 2000,,1,1,1
sydney,569 George Street SYDNEY NSW 2000,,3,2,1
sydney,Harbour Street SYDNEY NSW 2000,1680000,2,2,1
sydney,15A Darling Drive SYDNEY NSW 2000,,2,2,1
sydney,SYDNEY NSW 2000,1000000,2,2,2
sydney,Harbour Street  Darling Square SYDNEY NSW 2000,1000000,2,1,1
sydney,1105/50 Murray St SYDNEY NSW 2000,1000000,2,2,1
sydney,1209/188 Day  Street SYDNEY NSW 2000,1000000,2,2,1
sydney,1005/161 Clarence street SYDNEY NSW 2000,1250000,1,1,
sydney,1310/38-42 Bridge Street SYDNEY NSW 2000,1175000,2,2,1
sydney,26I/1 Darling Square  Darling Drive SYDNEY NSW 2000,1100000,1,1,1
sydney,15XX/161  Clarence St SYDNEY NSW 2000,,1,1,
sydney,550A and 550B/317 Castlereagh Street SYDNEY NSW 2000,970000,2,2,1
sydney,499/317 Castlereagh Street SYDNEY NSW 2000,968000,2,2,1
